date,WY,WYD,P,CUM_P,Q_P300,Q_P301,ET,S,R,UPPER_R,LOWER_R
1/2/2014,2014,94,0,99.84642181,0.079450435,0.025258065,0.403761044,1119.927814,0,0,0
1/3/2014,2014,95,0,99.84642181,0.079262609,0.024387097,0.403761044,1119.499666,0,0,0
1/4/2014,2014,96,0,99.84642181,0.078323478,0.024387097,0.403761044,1119.071518,0,0,0
1/5/2014,2014,97,0,99.84642181,0.077196522,0.022645161,0.565338239,1118.483535,0,0,0
1/6/2014,2014,98,0,99.84642181,0.076633043,0.021774194,0.542623321,1117.919137,0,0,0
1/7/2014,2014,99,0,99.84642181,0.076445217,0.020903226,0.323494443,1117.57474,0,0,0
1/8/2014,2014,100,0,99.84642181,0.07682087,0.020903226,0.375971796,1117.177865,0,0,0
1/9/2014,2014,101,0,99.84642181,0.077384348,0.020903226,0.245289916,1116.911671,0,0,0
1/10/2014,2014,102,0,99.84642181,0.078135652,0.021774194,0.354145025,1116.535752,0,0,0
1/11/2014,2014,103,0,99.84642181,0.077947826,0.01916129,0.261459392,1116.255132,0,0,0
1/12/2014,2014,104,0,99.84642181,0.078511304,0.020032258,0.276549041,1115.95855,0,0,0
1/13/2014,2014,105,0,99.84642181,0.077572174,0.021774194,0.304821577,1115.631954,0,0,0
1/14/2014,2014,106,0,99.84642181,0.074566957,0.020903226,0.332550909,1115.2785,0,0,0
1/15/2014,2014,107,0,99.84642181,0.07250087,0.022645161,0.367992423,1114.887863,0,0,0
1/16/2014,2014,108,0,99.84642181,0.070998261,0.020903226,0.243098915,1114.623861,0,0,0
1/17/2014,2014,109,0,99.84642181,0.069495652,0.020032258,0.351871503,1114.251957,0,0,0
1/18/2014,2014,110,0,99.84642181,0.068744348,0.01916129,0.261459392,1113.971336,0,0,0
1/19/2014,2014,111,0,99.84642181,0.067241739,0.018290323,0.276549041,1113.676497,0,0,0
1/20/2014,2014,112,0,99.84642181,0.066302609,0.018290323,0.304821577,1113.353385,0,0,0
1/21/2014,2014,113,0,99.84642181,0.066114783,0.018290323,0.332550909,1113.002544,0,0,0
1/22/2014,2014,114,0,99.84642181,0.065926957,0.016548387,0.367992423,1112.618003,0,0,0
1/23/2014,2014,115,0,99.84642181,0.066866087,0.014806452,0.243098915,1112.360097,0,0,0
1/24/2014,2014,116,0,99.84642181,0.065926957,0.013935484,0.351871503,1111.994291,0,0,0
1/25/2014,2014,117,0,99.84642181,0.064236522,0.013935484,0.261459392,1111.718896,0,0,0
1/26/2014,2014,118,0,99.84642181,0.064612174,0.013064516,0.276549041,1111.429282,0,0,0
1/27/2014,2014,119,0,99.84642181,0.064612174,0.013064516,0.304821577,1111.111396,0,0,0
1/28/2014,2014,120,0,99.84642181,0.0648,0.013064516,0.332550909,1110.765781,0,0,0
1/29/2014,2014,121,1.871874627,101.7182964,0.0648,0.013064516,0.367992423,1112.256598,1.871874627,1.871874627,1.871874627
1/30/2014,2014,122,19.60749347,121.3257899,0.154017391,0.062709677,0.243098915,1131.558283,8.438043903,19.60749347,19.60749347
1/31/2014,2014,123,16.3828355,137.7086254,0.143874783,0.083612903,0.351871503,1147.505634,0,2.518330913,12.55563233
2/1/2014,2014,124,0,137.7086254,0.107436522,0.054,0.289731928,1147.161902,0,0,0
2/2/2014,2014,125,1.997714938,139.7063403,0.09936,0.047903226,0.32912704,1148.782587,0,0.022332082,1.387902862
2/3/2014,2014,126,0,139.7063403,0.09504,0.045290323,0.304734694,1148.432562,0,0,0
2/4/2014,2014,127,0,139.7063403,0.093913043,0.045290323,0.333947397,1148.053324,0,0,0
2/5/2014,2014,128,0,139.7063403,0.095227826,0.047032258,0.376813725,1147.629478,0.34,0.194205244,0.071154274
2/6/2014,2014,129,12.34808052,152.0544209,0.105933913,0.059225806,0.118140612,1159.800192,1.082932499,7.438832687,10.86140462
2/7/2014,2014,130,4.844851976,156.8992728,0.118330435,0.108870968,0.581552503,1163.954621,0,0.896019384,3.538315344
2/8/2014,2014,131,9.288587961,166.1878608,0.292257391,0.265645161,-0.028904249,1173.006468,0.208587961,4.511550585,8.076861465
2/9/2014,2014,132,3.783074351,169.9709352,0.22370087,0.200322581,0.957831298,1175.631388,8.693074351,6.546300919,4.741123579
2/10/2014,2014,133,2.579726377,172.5506615,0.23421913,0.197709677,0.65931002,1177.354095,10.26972638,6.758828049,3.830229189
2/11/2014,2014,134,0,172.5506615,0.16322087,0.126290323,1.823495557,1175.404309,6.13,3.141605428,0.677750038
2/12/2014,2014,135,0,172.5506615,0.146504348,0.116709677,0.883820412,1174.403779,6.14,3.334956764,0.995418194
2/13/2014,2014,136,0,172.5506615,0.141245217,0.110612903,1.107267126,1173.185899,7.84,4.23517594,1.23210499
2/14/2014,2014,137,0,172.5506615,0.132041739,0.10016129,2.13490847,1170.950829,11.59,6.219694588,1.752090898
2/15/2014,2014,138,0,172.5506615,0.121335652,0.092322581,0.340431145,1170.518076,10.1,5.40703904,1.50488384
2/16/2014,2014,139,0,172.5506615,0.115325217,0.091451613,1.368329685,1169.058294,0,0,0
2/17/2014,2014,140,0,172.5506615,0.109878261,0.090580645,2.046429015,1166.921285,0,0,0
2/18/2014,2014,141,0,172.5506615,0.104055652,0.071419355,2.384851511,1164.465014,0,0,0
2/19/2014,2014,142,0,172.5506615,0.100486957,0.062709677,0.942909336,1163.459395,0,0,0
2/20/2014,2014,143,0,172.5506615,0.099923478,0.06183871,1.856600192,1161.540956,0,0,0
2/21/2014,2014,144,2.265125599,174.8157871,0.096354783,0.057483871,2.542196528,1161.206401,2.265125599,2.265125599,2.265125599
2/22/2014,2014,145,0,174.8157871,0.094852174,0.054870968,1.314806318,1159.836724,0,0,0
2/23/2014,2014,146,0,174.8157871,0.093161739,0.054,2.222907039,1157.559817,0,0,0
2/24/2014,2014,147,0,174.8157871,0.089593043,0.049645161,1.985743262,1155.524428,0,0,0
2/25/2014,2014,148,0,174.8157871,0.086212174,0.045290323,1.846676913,1153.632461,0,0,0
2/26/2014,2014,149,18.78166643,193.5974536,0.126594783,0.060967742,0.092381724,1172.260778,18.78166643,18.78166643,18.78166643
2/27/2014,2014,150,21.00746693,214.6049205,0.669036522,0.66716129,0.665971374,1191.935112,21.00746693,21.00746693,21.00746693
2/28/2014,2014,151,61.81905281,276.4239733,1.103478261,0.908419355,0.033943029,1252.811803,15.36437653,41.21315681,59.37286685
3/1/2014,2014,152,9.595323719,286.019297,0.726323478,0.546096774,0.212400172,1261.648629,0,0,3.362481059
3/2/2014,2014,153,4.522386179,290.5416832,0.54093913,0.465967742,0.014716992,1265.690331,3.082386179,3.827169127,4.435121137
3/3/2014,2014,154,0,290.5416832,0.413029565,0.38583871,1.080716138,1264.223776,1.98,1.123448436,0.401736006
3/4/2014,2014,155,0,290.5416832,0.35424,0.355354839,-0.426250212,1264.294671,8.89,4.84449112,1.46793052
3/5/2014,2014,156,0,290.5416832,0.31968,0.366677419,1.581629856,1262.346364,10.69,5.751377108,1.640693318
3/6/2014,2014,157,5.63135392,296.1730371,0.343721739,0.480774194,1.086664584,1266.410279,19.07135392,12.84285844,7.661466074
3/7/2014,2014,158,0,296.1730371,0.272911304,0.359709677,1.215517929,1264.835052,11.3,6.015610148,1.626753431
3/8/2014,2014,159,0,296.1730371,0.220883478,0.283935484,1.321503609,1263.229613,11.19,5.950005436,1.599068233
3/9/2014,2014,160,0,296.1730371,0.1944,0.253451613,1.797754417,1261.178407,0,0,0
3/10/2014,2014,161,0,296.1730371,0.180876522,0.241258065,1.065106974,1259.872042,0,0,0
3/11/2014,2014,162,0,296.1730371,0.174866087,0.22383871,1.000465719,1258.647737,0,0,0
3/12/2014,2014,163,0,296.1730371,0.161906087,0.19683871,1.002954046,1257.447944,0,0,0
3/13/2014,2014,164,0,296.1730371,0.151012174,0.172451613,1.681026163,1255.594467,0,0,0
3/14/2014,2014,165,0,296.1730371,0.142372174,0.157645161,1.826588192,1253.610233,0,0,0
3/15/2014,2014,166,0,296.1730371,0.136361739,0.148064516,2.611789051,1250.85038,0,0,0
3/16/2014,2014,167,0,296.1730371,0.130351304,0.14283871,3.132334893,1247.575206,0,0,0
3/17/2014,2014,168,0,296.1730371,0.127909565,0.139354839,1.999175541,1245.436676,0,0,0
3/18/2014,2014,169,0,296.1730371,0.124904348,0.137612903,1.741386388,1243.557676,0,0,0
3/19/2014,2014,170,0,296.1730371,0.116264348,0.128032258,2.158489817,1241.271154,0,0,0
3/20/2014,2014,171,0,296.1730371,0.111944348,0.121064516,2.024608874,1239.125481,0,0,0
3/21/2014,2014,172,0,296.1730371,0.109690435,0.119322581,1.80834468,1237.197814,0,0,0
3/22/2014,2014,173,0,296.1730371,0.107812174,0.114096774,2.044961004,1235.038756,0,0,0
3/23/2014,2014,174,0,296.1730371,0.105370435,0.108870968,2.154469111,1232.775416,0,0,0
3/24/2014,2014,175,0,296.1730371,0.100674783,0.101032258,2.413599664,1230.260784,0,0,0
3/25/2014,2014,176,0,296.1730371,0.09842087,0.096677419,2.304059141,1227.860047,0,0,0
3/26/2014,2014,177,22.82428642,318.9973235,0.153453913,0.130645161,0.410581002,1250.143108,7.358988315,16.33934122,21.03934222
3/27/2014,2014,178,6.834701895,325.8320254,0.181815652,0.168967742,0.333515361,1256.475326,0,1.412437215,5.349293115
3/28/2014,2014,179,0,325.8320254,0.163972174,0.175064516,1.391240275,1254.909022,6.99,3.774095115,1.095309966
3/29/2014,2014,180,5.843709445,331.6757349,0.158149565,0.174193548,1.312530233,1259.266007,9.30126741,13.97682421,8.018752459
3/30/2014,2014,181,14.6839913,346.3597262,0.31197913,0.274354839,1.009013293,1272.66663,0,5.896694562,12.29534224
3/31/2014,2014,182,18.65582612,365.0155523,0.242295652,0.214258065,1.35280033,1289.755398,0,9.665392316,18.02276044
4/1/2014,2014,183,6.590886292,371.6064386,0.246991304,0.192483871,0.694010623,1295.45979,0,0,2.207459082
4/2/2014,2014,184,11.83685426,383.4432928,0.243422609,0.184645161,0.769683154,1306.342316,0,1.459535328,8.607404238
4/3/2014,2014,185,0,383.4432928,0.278358261,0.22383871,2.478920841,1303.639556,1,0.782826552,0.565208292
4/4/2014,2014,186,2.005579958,385.4488728,0.253189565,0.220354839,0.805813778,1304.618968,6.945579958,4.712543182,2.846463562
4/5/2014,2014,187,0,385.4488728,0.226142609,0.197709677,0.56910743,1303.852151,2.84,1.613765952,0.580188192
4/6/2014,2014,188,0,385.4488728,0.260514783,0.265645161,1.012474196,1302.574031,9.82,5.467414376,1.816805996
4/7/2014,2014,189,0,385.4488728,0.37058087,0.422419355,1.740174721,1300.411437,24.26,13.11443625,3.828015508
4/8/2014,2014,190,0,385.4488728,0.403638261,0.452903226,2.516634919,1297.441899,18.19263049,11.06052941,3.003490368
4/9/2014,2014,191,0,385.4488728,0.348229565,0.411096774,2.771811194,1294.258991,0,0,0
4/10/2014,2014,192,0,385.4488728,0.274977391,0.347516129,2.748105104,1291.16337,0,0,0
4/11/2014,2014,193,0,385.4488728,0.22896,0.298741935,2.566567495,1288.29806,0,0,0
4/12/2014,2014,194,0,385.4488728,0.201349565,0.261290323,1.966418465,1286.070352,0,0,0
4/13/2014,2014,195,0,385.4488728,0.187074783,0.236903226,1.386486727,1284.446962,0,0,0
4/14/2014,2014,196,0,385.4488728,0.170546087,0.210774194,3.635122802,1280.601065,0,0,0
4/15/2014,2014,197,0,385.4488728,0.157398261,0.185516129,2.663299575,1277.752249,0,0,0
4/16/2014,2014,198,0,385.4488728,0.148570435,0.168096774,2.365263298,1275.218889,0,0,0
4/17/2014,2014,199,0,385.4488728,0.142747826,0.156774194,2.518222762,1272.543892,0,0,0
4/18/2014,2014,200,1.97411988,387.4229927,0.144626087,0.159387097,1.5635456,1272.795079,0,1.97411988,1.97411988
4/19/2014,2014,201,0,387.4229927,0.14594087,0.161129032,2.787406919,1269.846543,0,0,0
4/20/2014,2014,202,0,387.4229927,0.132417391,0.138483871,2.398670542,1267.309389,0,0,0
4/21/2014,2014,203,0,387.4229927,0.126782609,0.128032258,3.174048928,1264.007308,0,0,0
4/22/2014,2014,204,0,387.4229927,0.13053913,0.132387097,1.915916992,1261.959003,0,0,0
4/23/2014,2014,205,0,387.4229927,0.12621913,0.123677419,1.753157787,1260.082168,0,0,0
4/24/2014,2014,206,0,387.4229927,0.122650435,0.116709677,2.177582555,1257.787876,0,0,0
4/25/2014,2014,207,46.34069455,433.7636872,0.332076522,0.234290323,0.002243821,1303.892036,0,22.74715573,42.55556729
4/26/2014,2014,208,8.517816055,442.2815033,0.342594783,0.253451613,0.773305749,1311.383095,0,0,2.928482839
4/27/2014,2014,209,0,442.2815033,0.309537391,0.296129032,1.465230996,1309.621735,5.35,3.11145436,1.21310506
4/28/2014,2014,210,0,442.2815033,0.306907826,0.350129032,1.509894342,1307.761712,12.73,6.991579336,2.193706156
4/29/2014,2014,211,0,442.2815033,0.300521739,0.456387097,1.730347308,1305.574977,24.62,22.00832118,5.967649264
4/30/2014,2014,212,0,442.2815033,0.248118261,0.360580645,3.348477371,1301.865919,16.7,0,0
5/1/2014,2014,213,0,442.2815033,0.20210087,0.255193548,3.631567774,1297.979158,0,0,0
5/2/2014,2014,214,0,442.2815033,0.176932174,0.203806452,3.468065245,1294.307286,0,0,0
5/3/2014,2014,215,0,442.2815033,0.161906087,0.178548387,3.310025453,1290.818712,0,0,0
5/4/2014,2014,216,0,442.2815033,0.156271304,0.167225806,2.732677491,1287.918809,0,0,0
5/5/2014,2014,217,3.067357582,445.3488609,0.157773913,0.168096774,1.552189322,1289.265881,3.067357582,3.067357582,3.067357582
5/6/2014,2014,218,13.74805398,459.0969148,0.286622609,0.285677419,0.270576706,1302.45768,13.74805398,13.74805398,13.74805398
5/7/2014,2014,219,0,459.0969148,0.220695652,0.310064516,1.444395488,1300.70322,0,0,0
5/8/2014,2014,220,0,459.0969148,0.191206957,0.25083871,1.017603315,1299.434778,0,0,0
5/9/2014,2014,221,1.643789063,460.7407039,0.176744348,0.215129032,1.777048248,1299.08639,1.643789063,1.643789063,1.643789063
5/10/2014,2014,222,0,460.7407039,0.166413913,0.194225806,3.131866216,1295.760298,0,0,0
5/11/2014,2014,223,0,460.7407039,0.150448696,0.170709677,3.369348421,1292.22024,0,0,0
5/12/2014,2014,224,0,460.7407039,0.141433043,0.15416129,3.264664642,1288.801414,0,0,0
5/13/2014,2014,225,0,460.7407039,0.138991304,0.140225806,3.039776774,1285.621412,0,0,0
5/14/2014,2014,226,0,460.7407039,0.13824,0.130645161,2.821318515,1282.669448,0,0,0
5/15/2014,2014,227,0,460.7407039,0.13824,0.123677419,3.152571386,1279.393199,0,0,0
5/16/2014,2014,228,0,460.7407039,0.138427826,0.116709677,3.091093963,1276.185395,0,0,0
5/17/2014,2014,229,0,460.7407039,0.123589565,0.108870968,3.251978367,1272.824546,0,0,0
5/18/2014,2014,230,0,460.7407039,0.114761739,0.106258065,3.00913967,1269.709148,0,0,0
5/19/2014,2014,231,0,460.7407039,0.115513043,0.104516129,2.772205617,1266.832427,0,0,0
5/20/2014,2014,232,8.541411114,469.282115,0.15026087,0.144580645,0.658759994,1274.570497,8.541411114,8.541411114,8.541411114
5/21/2014,2014,233,0,469.282115,0.153453913,0.160258065,0.712330988,1273.697908,0,0,0
5/22/2014,2014,234,2.744891785,472.0270068,0.14162087,0.143709677,2.636779082,1273.662311,2.744891785,2.744891785,2.744891785
5/23/2014,2014,235,0,472.0270068,0.135046957,0.135,3.816955205,1269.710356,0,0,0
5/24/2014,2014,236,0,472.0270068,0.123777391,0.110612903,3.13669556,1266.463047,0,0,0
5/25/2014,2014,237,0,472.0270068,0.119457391,0.101032258,2.908371547,1263.453644,0,0,0
5/26/2014,2014,238,0,472.0270068,0.118893913,0.094064516,4.311094677,1259.048484,0,0,0
5/27/2014,2014,239,0,472.0270068,0.12621913,0.087096774,3.322443841,1255.638944,0,0,0
5/28/2014,2014,240,0,472.0270068,0.149133913,0.084483871,2.779043401,1252.775417,0,0,0
5/29/2014,2014,241,0,472.0270068,0.126031304,0.076645161,2.531938598,1250.166833,0,0,0
5/30/2014,2014,242,0,472.0270068,0.089217391,0.068806452,2.873231624,1247.224795,0,0,0
5/31/2014,2014,243,0,472.0270068,0.092410435,0.066193548,2.873207804,1244.285393,0,0,0
6/1/2014,2014,244,0,472.0270068,0.096730435,0.063580645,2.976248655,1241.245564,0,0,0
6/2/2014,2014,245,0,472.0270068,0.10274087,0.060096774,3.548076117,1237.637391,0,0,0
6/3/2014,2014,246,0,472.0270068,0.102553043,0.057483871,3.143354869,1234.436552,0,0,0
6/4/2014,2014,247,0,472.0270068,0.102928696,0.056612903,2.822479002,1231.557461,0,0,0
6/5/2014,2014,248,0,472.0270068,0.090532174,0.054,3.204383367,1228.299077,0,0,0
6/6/2014,2014,249,0,472.0270068,0.07682087,0.050516129,3.471353819,1224.777207,0,0,0
6/7/2014,2014,250,0,472.0270068,0.07344,0.047032258,2.681356088,1222.048819,0,0,0
6/8/2014,2014,251,0,472.0270068,0.070622609,0.043548387,3.141903383,1218.863367,0,0,0
6/9/2014,2014,252,0,472.0270068,0.065926957,0.039193548,4.298063628,1214.52611,0,0,0
6/10/2014,2014,253,0,472.0270068,0.062921739,0.03483871,3.880418108,1210.610853,0,0,0
6/11/2014,2014,254,0,472.0270068,0.062733913,0.035709677,3.47397275,1207.101171,0,0,0
6/12/2014,2014,255,0,472.0270068,0.06141913,0.033967742,3.302069675,1203.765133,0,0,0
6/13/2014,2014,256,0,472.0270068,0.060855652,0.032225806,3.24858248,1200.484325,0,0,0
6/14/2014,2014,257,0,472.0270068,0.058038261,0.028741935,3.170142408,1197.285441,0,0,0
6/15/2014,2014,258,0,472.0270068,0.057474783,0.027,3.147831892,1194.110609,0,0,0
6/16/2014,2014,259,0,472.0270068,0.057474783,0.026129032,2.685895633,1191.398584,0,0,0
6/17/2014,2014,260,0,472.0270068,0.05709913,0.026129032,2.393473674,1188.978981,0,0,0
6/18/2014,2014,261,0,472.0270068,0.05616,0.025258065,2.856652492,1186.097071,0,0,0
6/19/2014,2014,262,0,472.0270068,0.053906087,0.023516129,3.007769591,1183.065785,0,0,0
6/20/2014,2014,263,0,472.0270068,0.050525217,0.020032258,3.034767312,1180.010985,0,0,0
6/21/2014,2014,264,0,472.0270068,0.04845913,0.017419355,2.918246263,1177.07532,0,0,0
6/22/2014,2014,265,0,472.0270068,0.047332174,0.015677419,2.696205133,1174.363437,0,0,0
6/23/2014,2014,266,0,472.0270068,0.045266087,0.015677419,2.673352978,1171.674407,0,0,0
6/24/2014,2014,267,0,472.0270068,0.044326957,0.011322581,3.365424108,1168.29766,0,0,0
6/25/2014,2014,268,0,472.0270068,0.043763478,0.009580645,2.691408775,1165.596671,0,0,0
6/26/2014,2014,269,0,472.0270068,0.045641739,0.006967742,2.607424683,1162.982278,0,0,0
6/27/2014,2014,270,0,472.0270068,0.044326957,0.006967742,3.825427278,1159.149883,0,0,0
6/28/2014,2014,271,0,472.0270068,0.04226087,0.00783871,2.708055338,1156.433989,0,0,0
6/29/2014,2014,272,0,472.0270068,0.039067826,0.006096774,2.917534502,1153.510358,0,0,0
6/30/2014,2014,273,0,472.0270068,0.036813913,0.004354839,3.294264867,1150.211738,0,0,0
7/1/2014,2014,274,0,472.0270068,0.034372174,0.003483871,3.22548215,1146.982772,0,0,0
7/2/2014,2014,275,0,472.0270068,0.032681739,0.000870968,3.603540904,1143.37836,0,0,0
7/3/2014,2014,276,0,472.0270068,0.031930435,0.000870968,3.150969578,1140.22652,0,0,0
7/4/2014,2014,277,0,472.0270068,0.03024,0,3.333458582,1136.893061,0,0,0
7/5/2014,2014,278,0,472.0270068,0.028549565,0,2.948747481,1133.944314,0,0,0
7/6/2014,2014,279,0,472.0270068,0.029113043,0,2.444100365,1131.500213,0,0,0
7/7/2014,2014,280,0,472.0270068,0.031742609,0,1.514255865,1129.985958,0,0,0
7/8/2014,2014,281,0,472.0270068,0.027986087,0,3.142827008,1126.843131,0,0,0
7/9/2014,2014,282,0,472.0270068,0.024793043,0,3.165443218,1123.677687,0,0,0
7/10/2014,2014,283,0,472.0270068,0.024417391,0,2.224010121,1121.453677,0,0,0
7/11/2014,2014,284,0,472.0270068,0.024605217,0,2.321065176,1119.132612,0,0,0
7/12/2014,2014,285,0,472.0270068,0.024793043,0,2.36069734,1116.771915,0,0,0
7/13/2014,2014,286,0,472.0270068,0.02253913,0,4.315152079,1112.456763,0,0,0
7/14/2014,2014,287,0,472.0270068,0.021036522,0,2.537680333,1109.919082,0,0,0
7/15/2014,2014,288,0,472.0270068,0.0216,0,1.810862686,1108.10822,0,0,0
7/16/2014,2014,289,0,472.0270068,0.021412174,0,1.846918577,1106.261301,0,0,0
7/17/2014,2014,290,0,472.0270068,0.020285217,0,2.05354808,1104.207753,0,0,0
7/18/2014,2014,291,0,472.0270068,0.020285217,0,2.261450227,1101.946303,0,0,0
7/19/2014,2014,292,0,472.0270068,0.019346087,0,2.206102014,1099.740201,0,0,0
7/20/2014,2014,293,0,472.0270068,0.020285217,0,1.723573397,1098.016627,0,0,0
7/21/2014,2014,294,0,472.0270068,0.020473043,0,1.565139966,1096.451487,0,0,0
7/22/2014,2014,295,0,472.0270068,0.020097391,0,2.267482557,1094.184005,0,0,0
7/23/2014,2014,296,0,472.0270068,0.020473043,0,2.997046146,1091.186959,0,0,0
7/24/2014,2014,297,0,472.0270068,0.020473043,0,2.905213823,1088.281745,0,0,0
7/25/2014,2014,298,0,472.0270068,0.020473043,0,2.441476845,1085.840268,0,0,0
7/26/2014,2014,299,0,472.0270068,0.020473043,0,2.448895073,1083.391373,0,0,0
7/27/2014,2014,300,0,472.0270068,0.020473043,0,1.906486074,1081.484887,0,0,0
7/28/2014,2014,301,0,472.0270068,0.020473043,0,1.752906999,1079.73198,0,0,0
7/29/2014,2014,302,0,472.0270068,0.016904348,0,1.861586452,1077.870393,0,0,0
7/30/2014,2014,303,4.019024935,476.0460317,0.028737391,0,2.428670841,1079.460748,4.019024935,4.019024935,4.019024935
7/31/2014,2014,304,0,476.0460317,0.02066087,0,3.462064128,1075.998683,0,0,0
8/1/2014,2014,305,0,476.0460317,0.012772174,0,2.529991303,1073.468692,0,0,0
8/2/2014,2014,306,0,476.0460317,0.010330435,0,2.181535,1071.287157,0,0,0
8/3/2014,2014,307,0,476.0460317,0.013335652,0,0.826325444,1070.460832,0,0,0
8/4/2014,2014,308,0,476.0460317,0.016528696,0,1.578916427,1068.881915,0,0,0
8/5/2014,2014,309,0,476.0460317,0.014462609,0,1.633475346,1067.24844,0,0,0
8/6/2014,2014,310,0,476.0460317,0.01389913,0,1.640927226,1065.607513,0,0,0
8/7/2014,2014,311,0,476.0460317,0.01202087,0,1.886499639,1063.721013,0,0,0
8/8/2014,2014,312,0,476.0460317,0.010518261,0,1.837569988,1061.883443,0,0,0
8/9/2014,2014,313,1.643789063,477.6898208,0.009015652,0,1.841532377,1061.6857,1.643789063,1.643789063,1.643789063
8/10/2014,2014,314,0,477.6898208,0.008264348,0,1.217607467,1060.468092,0,0,0
8/11/2014,2014,315,0,477.6898208,0.007888696,0,1.299291336,1059.168801,0,0,0
8/12/2014,2014,316,3.421283457,481.1111043,0.013523478,0,1.687027659,1060.903057,3.421283457,3.421283457,3.421283457
8/13/2014,2014,317,0,481.1111043,0.012208696,0,1.330125233,1059.572931,0,0,0
8/14/2014,2014,318,0,481.1111043,0.008264348,0,1.465377747,1058.107554,0,0,0
8/15/2014,2014,319,0,481.1111043,0.008076522,0,1.538458008,1056.569096,0,0,0
8/16/2014,2014,320,0,481.1111043,0.00770087,0,1.330333526,1055.238762,0,0,0
8/17/2014,2014,321,0,481.1111043,0.006949565,0,1.27208058,1053.966682,0,0,0
8/18/2014,2014,322,0,481.1111043,0.006761739,0,0.990706549,1052.975975,0,0,0
8/19/2014,2014,323,0,481.1111043,0.007137391,0,0.933773816,1052.042201,0,0,0
8/20/2014,2014,324,0,481.1111043,0.008264348,0,1.000718515,1051.041483,0,0,0
8/21/2014,2014,325,0,481.1111043,0.008076522,0,1.115217783,1049.926265,0,0,0
8/22/2014,2014,326,0,481.1111043,0.00770087,0,1.199792325,1048.726473,0,0,0
8/23/2014,2014,327,0,481.1111043,0.00770087,0,1.063353488,1047.663119,0,0,0
8/24/2014,2014,328,0,481.1111043,0.007888696,0,0.740966059,1046.922153,0,0,0
8/25/2014,2014,329,0,481.1111043,0.008264348,0,1.638824464,1045.283329,0,0,0
8/26/2014,2014,330,0,481.1111043,0.008264348,0,1.250180788,1044.033148,0,0,0
8/27/2014,2014,331,0,481.1111043,0.007888696,0,0.861317814,1043.17183,0,0,0
8/28/2014,2014,332,0,481.1111043,0.007137391,0,1.196162587,1041.975667,0,0,0
8/29/2014,2014,333,0,481.1111043,0.009954783,0,0.849115928,1041.126551,0,0,0
8/30/2014,2014,334,0,481.1111043,0.013147826,0,1.222100181,1039.904451,0,0,0
8/31/2014,2014,335,0,481.1111043,0.005634783,0,1.046946384,1038.857505,0,0,0
9/1/2014,2014,336,0,481.1111043,0.006386087,0,0.637816215,1038.219689,0,0,0
9/2/2014,2014,337,0,481.1111043,0.005822609,0,1.083487026,1037.136202,0,0,0
9/3/2014,2014,338,0,481.1111043,0.005822609,0,1.048090253,1036.088111,0,0,0
9/4/2014,2014,339,0,481.1111043,0.006386087,0,1.18812542,1034.899986,0,0,0
9/5/2014,2014,340,0,481.1111043,0.006386087,0,1.338389218,1033.561597,0,0,0
9/6/2014,2014,341,0,481.1111043,0.005446957,0,1.195539929,1032.366057,0,0,0
9/7/2014,2014,342,0,481.1111043,0.005634783,0,0.932709259,1031.433348,0,0,0
9/8/2014,2014,343,0,481.1111043,0.00864,0,1.568296494,1029.865051,0,0,0
9/9/2014,2014,344,0,481.1111043,0.008452174,0,1.08010431,1028.784947,0,0,0
9/10/2014,2014,345,0,481.1111043,0.007513043,0,1.163704472,1027.621242,0,0,0
9/11/2014,2014,346,0,481.1111043,0.007513043,0,0.775846729,1026.845396,0,0,0
9/12/2014,2014,347,0,481.1111043,0.009015652,0,1.393856847,1025.451539,0,0,0
9/13/2014,2014,348,0,481.1111043,0.009766957,0,0.68341109,1024.768128,0,0,0
9/14/2014,2014,349,0,481.1111043,0.006573913,0,0.56831151,1024.199816,0,0,0
9/15/2014,2014,350,0,481.1111043,0.00525913,0,0.94484877,1023.254967,0,0,0
9/16/2014,2014,351,0,481.1111043,0.005071304,0,0.796628278,1022.458339,0,0,0
9/17/2014,2014,352,0,481.1111043,0.006010435,0,1.252050875,1021.206288,0,0,0
9/18/2014,2014,353,0,481.1111043,0.008452174,0,0.741877034,1020.464411,0,0,0
9/19/2014,2014,354,0,481.1111043,0.010518261,0,0.832181592,1019.63223,0,0,0
9/20/2014,2014,355,0,481.1111043,0.009015652,0,2.032014696,1017.600215,0,0,0
9/21/2014,2014,356,5.403268356,486.5143726,0.01389913,0,1.936423471,1021.06706,5.403268356,5.403268356,5.403268356
9/22/2014,2014,357,0,486.5143726,0.023853913,0,0.778905033,1020.288155,0,0,0
9/23/2014,2014,358,0,486.5143726,0.022914783,0,1.128835664,1019.159319,0,0,0
9/24/2014,2014,359,0,486.5143726,0.019158261,0,1.117637033,1018.041682,0,0,0
9/25/2014,2014,360,0,486.5143726,0.01389913,0,0.413543191,1017.628139,0,0,0
9/26/2014,2014,361,0,486.5143726,0.020473043,0,0.763515847,1016.864623,0,0,0
9/27/2014,2014,362,5.253832987,491.7682056,0.03024,0,0.960869402,1021.157587,5.253832987,5.253832987,5.253832987
9/28/2014,2014,363,16.61092106,508.3791267,0.068744348,0,0.499345553,1037.269162,16.61092106,16.61092106,16.61092106
9/29/2014,2014,364,0,508.3791267,0.036062609,0,1.110094362,1036.159068,0,0,0
